,trip_jarak,trip_pendapatan_bersih,trip_poin_tambahan,beh_peta_potensi,sosdem_usia,sosdem_jk,sosdem_pendidikan_terakhir,sosdem_jumlah_motor,sosdem_jumlah_mobil,sosdem_anggota_rt,sosdem_posisi_rt,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_platform,beh_rata_jam_online,beh_status_kendaraan,beh_lama_driver,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_sd,loc_jumlah_smp,loc_jumlah_sma,loc_jumlah_pt,loc_jumlah_halte,loc_jumlah_stasiun,loc_jumlah_terminal,loc_jumlah_hotel,loc_jumlah_mall,loc_jumlah_ofm,loc_jumlah_pickup,loc_jumlah_dropoff,loc_populasi,loc_jml_b_permukiman,loc_jumlah_taman,loc_jumlah_kantor,loc_avg_duration,trip_lamanya_waktu_pesanan,sosdem_status_nikah_Menikah,trip_jenis_pesanan_Food,trip_jenis_pesanan_Kurir Barang,trip_jenis_pesanan_Ride,trip_jenis_pembayaran_Tunai
102,4.01,8400.0,150.0,3,38,0,3,1,0.0,3,0,3499999.5,5499999.5,1,0,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,21.0,0,0,0,1,0
103,1.43,7200.0,150.0,3,38,0,3,1,0.0,3,0,3499999.5,5499999.5,1,0,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,17.0,0,1,0,0,0
104,0.0,2000.0,150.0,3,38,0,3,1,0.0,3,0,3499999.5,5499999.5,1,0,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,44.0,0,1,0,0,0
105,2.27,10400.0,150.0,3,38,0,3,1,0.0,3,0,3499999.5,5499999.5,1,0,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,56.0,0,1,0,0,0
106,1.75,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,11.0,1,1,0,0,0
107,5.46,11600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,40.0,1,1,0,0,0
108,2.64,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,33.0,1,1,0,0,0
109,1.21,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,22.0,1,1,0,0,1
110,6.85,14800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,57.0,1,1,0,0,1
111,2.6,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,1,0,0,0
112,4.35,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,5,2,0,0,2,0,0,0,0,19,75,72,24653,3307,0,3.0,1483.298013245033,40.0,1,1,0,0,0
113,5.43,14400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,31.0,1,1,0,0,0
114,6.54,16000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,37.0,1,1,0,0,1
115,0.13,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,12.0,1,1,0,0,0
116,0.13,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,12.0,1,1,0,0,0
117,3.43,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,33.0,1,1,0,0,0
118,4.77,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,44.0,1,1,0,0,0
119,2.78,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,34.0,1,1,0,0,1
120,7.05,16400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,64.0,1,1,0,0,1
121,4.09,10800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,0,0,0,0,0,0,0,3,0,21,94,143,11723,2485,0,2.0,1212.384105960265,31.0,1,1,0,0,0
122,4.33,9000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,15.0,1,0,1,0,0
123,21.13,50000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,69.0,1,1,0,0,1
124,4.82,12800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,28.0,1,1,0,0,1
125,4.23,9600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,38.0,1,1,0,0,0
126,4.8,12000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,2,1,0,0,0,0,1,0,0,40,74,69,18663,3358,0,0.0,2021.609271523179,31.0,1,1,0,0,0
127,6.22,14000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,44.0,1,1,0,0,1
128,3.72,10000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,1,0,0,0,0,0,0,0,0,6,69,56,7536,1093,0,6.0,1234.562913907285,31.0,1,1,0,0,0
129,21.83,51200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,99.0,1,1,0,0,0
130,1.12,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,6,0,0,0,1,0,0,0,0,18,159,111,28009,3928,0,3.0,1343.814569536424,13.0,1,1,0,0,1
131,4.52,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,23.0,1,1,0,0,1
132,2.82,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,19.0,1,1,0,0,0
133,1.32,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,10.0,1,1,0,0,0
134,0.77,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,15.0,1,1,0,0,0
135,0.6,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,1,0,0,0
136,0.38,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,26.0,1,1,0,0,1
137,1.96,8400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,12.0,1,0,1,0,0
138,3.99,10000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,47.0,1,1,0,0,0
139,0.13,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,10.0,1,1,0,0,1
140,2.64,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,56.0,1,1,0,0,1
141,0.96,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,13.0,1,1,0,0,0
142,1.03,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,17.0,1,1,0,0,0
143,2.21,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,19.0,1,1,0,0,0
144,2.01,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,24.0,1,1,0,0,1
145,2.88,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,24.0,1,1,0,0,0
146,2.17,8000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,11,4,0,0,3,0,0,1,0,42,58,90,21544,3407,0,2.0,1642.761589403973,10.0,1,0,1,0,0
147,1.23,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,23.0,1,1,0,0,0
148,3.93,10000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,28.0,1,1,0,0,1
149,2.27,4800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,39.0,1,1,0,0,1
150,4.59,10400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,31.0,1,1,0,0,0
151,0.29,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,1,0,0,0
152,5.51,14000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,45.0,1,1,0,0,1
153,3.24,9600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,22.0,1,1,0,0,1
154,0.92,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,11.0,1,1,0,0,0
155,1.94,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,10.0,1,1,0,0,1
156,2.54,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,40.0,1,1,0,0,0
157,3.72,9600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,47.0,1,1,0,0,0
158,1.24,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,28.0,1,1,0,0,0
159,5.14,13600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,48.0,1,1,0,0,0
160,4.71,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,23.0,1,1,0,0,0
161,1.34,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,15.0,1,1,0,0,1
162,3.84,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,18.0,1,1,0,0,0
163,4.5,9600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,59.0,1,1,0,0,0
164,3.19,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,1,0,0,1
165,2.36,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,28.0,1,1,0,0,0
166,5.0,20400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,35.0,1,1,0,0,1
167,2.14,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,1,0,0,0
168,2.67,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,27.0,1,1,0,0,0
169,0.03,2000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,19.0,1,1,0,0,0
170,2.75,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,28.0,1,1,0,0,1
171,2.39,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,15.0,1,1,0,0,1
172,1.21,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,16.0,1,1,0,0,0
173,1.1,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,15.0,1,1,0,0,1
174,2.16,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,43.0,1,1,0,0,0
175,6.95,15200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,42.0,1,1,0,0,1
176,3.11,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,27.0,1,1,0,0,0
177,2.97,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,33.0,1,1,0,0,0
178,5.28,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,60.0,1,1,0,0,0
179,4.31,10000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,5,2,8,0,2,0,2,0,0,18,39,52,10617,1926,0,7.0,1430.721854304636,31.0,1,1,0,0,1
180,4.84,10000.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,33.0,1,1,0,0,0
181,5.69,12800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,41.0,1,1,0,0,0
182,2.13,8800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,30.0,1,1,0,0,0
183,0.82,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,31.0,1,1,0,0,1
184,1.07,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,19.0,1,1,0,0,0
185,0.66,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,28.0,1,1,0,0,1
186,1.8,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,43.0,1,1,0,0,0
187,5.12,11200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,35.0,1,1,0,0,0
188,7.89,19600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,33.0,1,1,0,0,0
189,1.59,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,17.0,1,1,0,0,0
190,1.45,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,44.0,1,1,0,0,0
191,0.85,7200.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,5,2,8,0,2,0,2,0,0,18,39,52,10617,1926,0,7.0,1430.721854304636,25.0,1,1,0,0,0
192,1.35,2800.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,35.0,1,1,0,0,0
193,4.27,9100.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,72.0,1,1,0,0,1
194,7.04,15600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,56.0,1,1,0,0,0
195,5.03,10400.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,29.0,1,1,0,0,1
196,4.04,9600.0,150.0,1,32,0,2,1,0.0,3,1,3499999.5,4499999.5,1,0,7,1,2,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,28.0,1,1,0,0,0
197,0.66,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,4,1,0,0,0,0,1,11,0,36,42,64,10765,2053,0,5.0,2171.516556291391,8.0,1,0,0,1,1
198,0.84,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,10.0,1,0,0,1,0
199,2.09,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,11.0,1,0,0,1,0
200,1.56,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,9.0,1,0,0,1,0
201,3.88,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,5,3,3,1,6,0,0,11,0,125,1275,571,4120,1428,5,14.0,1135.152317880795,17.0,1,0,0,1,1
202,1.51,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,11.0,1,0,0,1,0
203,1.59,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,9.0,1,0,0,1,0
204,1.77,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,15.0,1,0,0,1,0
205,1.63,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,7.0,1,0,0,1,0
206,1.64,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,5,4,0,0,0,0,0,6,0,32,245,225,13023,2232,0,2.0,1357.251655629139,10.0,1,0,0,1,0
207,2.91,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,3,1,0,2,4,1,0,24,0,46,380,382,17453,948,0,15.0,1264.397350993378,26.0,1,0,0,1,1
208,2.43,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,13.0,1,0,0,1,0
209,3.5,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,4,4,1,2,1,0,0,6,0,79,447,452,11063,1104,3,12.0,1158.185430463576,15.0,1,0,0,1,0
210,3.39,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,16.0,1,0,0,1,1
211,3.65,8800.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,22.0,1,0,0,1,0
212,2.75,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,0,7,3,0,1,0,0,0,5,1,34,237,247,26037,2387,0,7.0,1560.980132450331,17.0,1,0,0,1,1
213,2.98,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,6,1,0,0,0,0,0,12,0,89,214,348,18288,2356,0,5.0,1413.158940397351,17.0,1,0,0,1,1
214,2.74,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,13.0,1,0,0,1,0
215,1.16,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,8.0,1,0,0,1,0
216,1.21,8000.0,150.0,1,41,0,3,1,0.0,5,1,5499999.5,4499999.5,1,1,11,1,8,0,1,6,1,0,0,0,0,0,12,0,89,214,348,18288,2356,0,5.0,1413.158940397351,7.0,1,0,0,1,1
